지역코드,세부지역코드,시도,구군
43,2040,충청북도,보은군
43,2040,충청북도,보은군
43,2040,충청북도,보은군
43,3000,충청북도,옥천군
11,1011,서울특별시,서대문구
11,1011,서울특별시,서대문구
11,6010,서울특별시,영등포구
11,6010,서울특별시,영등포구
41,9000,경기도,부천시
41,7100,경기도,안양시
41,7110,경기도,안양시
41,7110,경기도,안양시
44,6000,충청남도,부여군
44,6031,충청남도,부여군
44,6031,충청남도,부여군
44,6031,충청남도,부여군
44,6031,충청남도,부여군
48,9043,경상남도,합천군
44,5039,충청남도,공주시
44,8038,충청남도,보령시
44,8038,충청남도,보령시
11,1015,서울특별시,종로구
11,1015,서울특별시,종로구
11,1016,서울특별시,종로구
11,1016,서울특별시,종로구
11,1016,서울특별시,종로구
11,1017,서울특별시,종로구
11,1017,서울특별시,종로구
11,1015,서울특별시,종로구
11,1015,서울특별시,종로구
11,1015,서울특별시,종로구
11,1016,서울특별시,종로구
11,1016,서울특별시,종로구
11,1016,서울특별시,종로구
44,3025,충청남도,논산시
44,1039,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
44,1040,충청남도,서산시
11,1018,서울특별시,종로구
11,7011,서울특별시,용산구
11,1500,서울특별시,광진구
11,1510,서울특별시,광진구
11,1510,서울특별시,광진구
11,1510,서울특별시,광진구
11,7012,서울특별시,용산구
11,7012,서울특별시,용산구
11,7012,서울특별시,용산구
11,4013,서울특별시,중구
44,2536,충청남도,태안군
26,4012,부산광역시,서구
26,7000,부산광역시,동구
26,7010,부산광역시,동구
26,7010,부산광역시,동구
26,1011,부산광역시,금정구
43,3025,충청북도,충주시
43,3025,충청북도,충주시
43,3025,충청북도,충주시
43,3025,충청북도,충주시
43,6033,충청북도,괴산군
43,6033,충청북도,괴산군
43,6033,충청북도,괴산군
43,6034,충청북도,괴산군
43,6034,충청북도,괴산군
43,6034,충청북도,괴산군
43,6034,충청북도,괴산군
43,6034,충청북도,괴산군
43,5025,충청북도,진천군
43,5025,충청북도,진천군
48,9042,경상남도,합천군
48,9042,경상남도,합천군
48,9042,경상남도,합천군
44,6037,충청남도,부여군
44,6038,충청남도,부여군
44,6038,충청남도,부여군
44,6038,충청남도,부여군
44,6038,충청남도,부여군
26,1010,부산광역시,중구
26,1010,부산광역시,중구
26,1010,부산광역시,중구
26,1011,부산광역시,중구
11,4011,서울특별시,중구
11,4015,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4016,서울특별시,중구
11,4017,서울특별시,중구
11,4013,서울특별시,중구
11,3011,서울특별시,동대문구
11,6000,서울특별시,중랑구
11,6010,서울특별시,중랑구
11,6010,서울특별시,중랑구
11,6010,서울특별시,중랑구
41,2010,경기도,평택시
41,2010,경기도,평택시
41,2011,경기도,평택시
41,2011,경기도,평택시
41,2025,경기도,평택시
46,7034,전라남도,나주시
46,7034,전라남도,나주시
46,7034,전라남도,나주시
46,7034,전라남도,나주시
46,7034,전라남도,나주시
41,3510,경기도,성남시
41,3510,경기도,성남시
41,3510,경기도,성남시
41,3510,경기도,성남시
41,3510,경기도,성남시
41,3511,경기도,성남시
41,3511,경기도,성남시
41,3511,경기도,성남시
41,3511,경기도,성남시
26,3010,부산광역시,사상구
26,3010,부산광역시,사상구
26,3010,부산광역시,사상구
26,1000,부산광역시,기장군
26,1025,부산광역시,기장군
26,1025,부산광역시,기장군
26,1025,부산광역시,기장군
26,1025,부산광역시,기장군
26,1025,부산광역시,기장군
26,1025,부산광역시,기장군
30,1014,대전광역시,동구
30,1014,대전광역시,동구
30,4000,대전광역시,중구
30,1012,대전광역시,동구
30,1010,대전광역시,동구
30,1010,대전광역시,동구
47,3037,경상북도,경주시
47,3038,경상북도,경주시
47,5043,경상북도,김천시
47,5043,경상북도,김천시
47,5043,경상북도,김천시
47,5043,경상북도,김천시
47,7033,경상북도,안동시
47,7031,경상북도,안동시
47,7031,경상북도,안동시
47,7031,경상북도,안동시
47,7032,경상북도,안동시
47,7032,경상북도,안동시
47,2032,경상북도,봉화군
47,2032,경상북도,봉화군
47,2032,경상북도,봉화군
27,1013,대구광역시,중구
27,1013,대구광역시,중구
27,1013,대구광역시,중구
43,3025,충청북도,옥천군
43,3037,충청북도,옥천군
43,3037,충청북도,옥천군
43,3037,충청북도,옥천군
43,4032,충청북도,영동군
43,4032,충청북도,영동군
43,3036,충청북도,옥천군
43,3036,충청북도,옥천군
43,3036,충청북도,옥천군
43,3036,충청북도,옥천군
11,6010,서울특별시,영등포구
11,6010,서울특별시,영등포구
11,6010,서울특별시,영등포구
11,6011,서울특별시,영등포구
11,7010,서울특별시,양천구
11,7010,서울특별시,용산구
11,1510,서울특별시,광진구
11,4013,서울특별시,중구
11,4013,서울특별시,중구
11,4013,서울특별시,중구
11,9011,서울특별시,성북구
11,9011,서울특별시,성북구
11,5010,서울특별시,노원구
11,4010,서울특별시,마포구
11,4010,서울특별시,마포구
11,4011,서울특별시,마포구
11,4011,서울특별시,마포구
11,8010,서울특별시,은평구
11,1010,서울특별시,서대문구
46,1038,전라남도,담양군
44,2535,충청남도,태안군
44,6037,충청남도,부여군
44,6037,충청남도,부여군
11,1011,서울특별시,서대문구
41,7300,경기도,안양시
41,7310,경기도,안양시
41,7310,경기도,안양시
41,7310,경기도,안양시
41,7000,경기도,안양시
41,2037,경기도,평택시
41,2037,경기도,평택시
41,2037,경기도,평택시
41,2037,경기도,평택시
43,2034,충청북도,보은군
43,2034,충청북도,보은군
43,2035,충청북도,보은군
43,2035,충청북도,보은군
43,2035,충청북도,보은군
43,2035,충청북도,보은군
43,2034,충청북도,보은군
47,3025,경상북도,울진군
44,6031,충청남도,부여군
44,6032,충청남도,부여군
44,6032,충청남도,부여군
44,6034,충청남도,부여군
44,6034,충청남도,부여군
46,8031,전라남도,보성군
46,8031,전라남도,보성군
46,8031,전라남도,보성군
46,8034,전라남도,보성군
46,8034,전라남도,보성군
46,8034,전라남도,보성군
46,8034,전라남도,보성군
46,8025,전라남도,보성군
46,8037,전라남도,보성군
46,8037,전라남도,보성군
46,8037,전라남도,보성군
46,8038,전라남도,보성군
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8032,경상북도,문경시
47,8034,경상북도,문경시
47,8034,경상북도,문경시
47,8034,경상북도,문경시
47,8032,경상북도,문경시
47,3025,경상북도,울진군
46,3034,전라남도,여수시
46,3034,전라남도,여수시
46,3035,전라남도,여수시
46,3035,전라남도,여수시
46,3033,전라남도,여수시
46,3000,전라남도,여수시
46,3010,전라남도,여수시
46,3010,전라남도,여수시
46,3010,전라남도,여수시
46,3010,전라남도,여수시
26,4010,부산광역시,서구
26,4010,부산광역시,서구
44,5025,충청남도,공주시
44,5025,충청남도,공주시
44,5031,충청남도,공주시
44,5031,충청남도,공주시
44,5031,충청남도,공주시
44,5031,충청남도,공주시
44,5031,충청남도,공주시
44,5031,충청남도,공주시
44,8038,충청남도,보령시
44,1039,충청남도,서산시
44,1039,충청남도,서산시
44,1039,충청남도,서산시
44,3000,충청남도,논산시
44,3010,충청남도,논산시
44,3010,충청남도,논산시
44,3010,충청남도,논산시
44,2536,충청남도,태안군
44,2536,충청남도,태안군
11,4012,서울특별시,중구
11,4013,서울특별시,중구
11,1014,서울특별시,종로구
11,1014,서울특별시,종로구
11,1014,서울특별시,종로구
11,1018,서울특별시,종로구
11,4014,서울특별시,중구
11,4014,서울특별시,중구
11,4014,서울특별시,중구
11,4015,서울특별시,중구
26,4011,부산광역시,서구
43,2025,충청북도,보은군
43,2025,충청북도,보은군
43,2025,충청북도,보은군
43,2025,충청북도,보은군
43,2025,충청북도,보은군
30,4011,대전광역시,중구
30,4012,대전광역시,중구
30,4012,대전광역시,중구
30,4012,대전광역시,중구
30,4012,대전광역시,중구
47,5043,경상북도,김천시
47,5042,경상북도,김천시
47,5042,경상북도,김천시
47,5042,경상북도,김천시
47,5042,경상북도,김천시
47,5042,경상북도,김천시
47,5042,경상북도,김천시
47,5043,경상북도,김천시
47,5043,경상북도,김천시
47,9025,경상북도,구미시
47,9025,경상북도,구미시
47,1011,경상북도,영주시
47,1011,경상북도,영주시
47,1011,경상북도,영주시
47,1025,경상북도,영주시
47,1025,경상북도,영주시
47,1025,경상북도,영주시
47,1025,경상북도,영주시
47,3034,경상북도,영천시
47,3034,경상북도,영천시
44,6037,충청남도,부여군
44,2535,충청남도,태안군
44,2535,충청남도,태안군
44,2535,충청남도,태안군
26,4010,부산광역시,서구
26,4010,부산광역시,서구
11,9010,서울특별시,동작구
46,8038,전라남도,보성군
46,8038,전라남도,보성군
46,8038,전라남도,보성군
46,8039,전라남도,보성군
46,8039,전라남도,보성군
46,8039,전라남도,보성군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
47,8034,경상북도,문경시
47,8034,경상북도,문경시
47,8034,경상북도,문경시
47,9012,경상북도,경산시
47,9012,경상북도,경산시
47,9012,경상북도,경산시
47,8035,경상북도,문경시
47,8034,경상북도,문경시
47,8034,경상북도,문경시
47,9012,경상북도,경산시
47,9010,경상북도,경산시
47,9010,경상북도,경산시
46,9040,전라남도,화순군
46,9040,전라남도,화순군
46,9040,전라남도,화순군
46,9040,전라남도,화순군
46,9040,전라남도,화순군
46,9040,전라남도,화순군
46,9035,전라남도,화순군
46,9036,전라남도,화순군
46,9036,전라남도,화순군
46,9036,전라남도,화순군
47,5035,경상북도,상주시
47,5035,경상북도,상주시
47,5038,경상북도,상주시
47,5038,경상북도,상주시
47,5034,경상북도,상주시
47,5033,경상북도,상주시
47,5033,경상북도,상주시
47,5033,경상북도,상주시
47,5033,경상북도,상주시
47,5033,경상북도,상주시
47,5033,경상북도,상주시
47,5033,경상북도,상주시
46,1035,전라남도,담양군
46,1035,전라남도,담양군
46,1035,전라남도,담양군
46,1035,전라남도,담양군
46,1035,전라남도,담양군
46,5035,전라남도,순천시
46,5035,전라남도,순천시
46,5035,전라남도,순천시
11,8010,서울특별시,은평구
11,8010,서울특별시,은평구
11,8010,서울특별시,은평구
11,8010,서울특별시,은평구
11,8010,서울특별시,은평구
11,8010,서울특별시,은평구
11,9012,서울특별시,성북구
11,9012,서울특별시,성북구
11,9012,서울특별시,성북구
11,9012,서울특별시,성북구
11,9012,서울특별시,성북구
11,1010,서울특별시,서대문구
11,4011,서울특별시,마포구
11,4011,서울특별시,마포구
11,4012,서울특별시,마포구
41,2025,경기도,평택시
41,2010,경기도,평택시
41,2010,경기도,평택시
41,2010,경기도,평택시
27,1012,대구광역시,중구
27,1012,대구광역시,중구
27,1012,대구광역시,중구
27,1012,대구광역시,중구
27,1012,대구광역시,중구
27,1012,대구광역시,중구
30,7011,대전광역시,서구
30,7000,대전광역시,서구
30,7010,대전광역시,서구
47,5025,경상북도,상주시
47,5025,경상북도,상주시
47,5031,경상북도,상주시
47,5031,경상북도,상주시
44,2536,충청남도,태안군
44,2536,충청남도,태안군
26,4000,부산광역시,강서구
26,4010,부산광역시,강서구
26,4010,부산광역시,강서구
46,1039,전라남도,담양군
46,1039,전라남도,담양군
46,1039,전라남도,담양군
47,5035,경상북도,상주시
47,5035,경상북도,상주시
47,5036,경상북도,상주시
47,5036,경상북도,상주시
47,5043,경상북도,상주시
47,5039,경상북도,상주시
47,5039,경상북도,상주시
47,5040,경상북도,상주시
43,5025,충청북도,진천군
43,6033,충청북도,괴산군
11,8011,서울특별시,강남구
11,1010,서울특별시,송파구
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
46,9025,전라남도,화순군
47,9011,경상북도,경산시
47,9025,경상북도,경산시
47,9011,경상북도,경산시
47,9011,경상북도,경산시
47,9011,경상북도,경산시
47,9011,경상북도,경산시
47,9011,경상북도,경산시
47,9011,경상북도,경산시
47,9012,경상북도,경산시
47,9012,경상북도,경산시
47,9012,경상북도,경산시
47,9025,경상북도,경산시
48,7010,경상남도,진주시
48,7010,경상남도,진주시
48,7010,경상남도,진주시
48,7010,경상남도,진주시
48,7010,경상남도,진주시
48,7045,경상남도,진주시
